subject_id	object_id	predicate_id	mapping_justification
msigdb:M10453	GO:0046634	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10459	GO:1903708	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10461	GO:0003148	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10462	kegg.pathway:hsa04920	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10463	GO:0033599	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10467	GO:0002262	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10469	GO:0008217	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10470	GO:0060688	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10471	GO:0051602	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10472	GO:0032211	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10473	GO:0010819	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10477	GO:1901184	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10479	GO:0060412	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10481	GO:2001028	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10482	GO:0045603	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10483	GO:0048662	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10484	GO:0022604	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10485	GO:0002507	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1049	GO:0007163	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10490	GO:0001656	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10491	GO:0032886	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10492	GO:0032410	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10494	GO:0007032	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10495	GO:0061041	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10499	GO:0048643	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1050	reactome:R-HSA-176412	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10503	GO:0097529	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10505	GO:0030199	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10509	GO:0032355	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1051	reactome:R-HSA-162592	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10510	GO:0060976	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10512	GO:0051216	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10515	GO:1990138	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10516	GO:0055024	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10522	GO:0035994	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10523	GO:0048715	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10527	GO:0009409	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10528	GO:0010766	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1053	kegg.pathway:hsa04340	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10531	GO:0003013	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10533	GO:0090207	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10535	GO:0042220	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10536	GO:0060326	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10537	GO:1902254	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1054	GO:0007033	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10546	reactome:R-HSA-442729	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1055	reactome:R-HSA-73780	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10551	GO:0006353	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10552	GO:0004970	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10556	GO:0004089	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10557	GO:0032692	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10559	GO:2001259	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1056	reactome:R-HSA-1296072	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10560	GO:0032306	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10561	GO:0042325	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10562	GO:0071801	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10565	GO:0003214	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10566	GO:0051154	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
