text	curie	name	predicate	source
SPAC4G9.01	pombase:SPAC13D6.05	alp11	oboInOwl:hasRelatedSynonym	pombase
alp11	pombase:SPAC13D6.05	alp11	rdfs:label	pombase
SPAC23C11.18c	pombase:SPAC13F5.01c	msh1	oboInOwl:hasRelatedSynonym	pombase
msh1	pombase:SPAC13F5.01c	msh1	rdfs:label	pombase
ptr6	pombase:SPAC13F5.02c	taf7	oboInOwl:hasRelatedSynonym	pombase
taf7	pombase:SPAC13F5.02c	taf7	rdfs:label	pombase
gld1	pombase:SPAC13F5.03c	gld1	rdfs:label	pombase
vts1	pombase:SPAC13F5.04c	vta1	oboInOwl:hasRelatedSynonym	pombase
new6	pombase:SPAC13F5.04c	vta1	oboInOwl:hasRelatedSynonym	pombase
SPAC13F5.08	pombase:SPAC13F5.04c	vta1	oboInOwl:hasRelatedSynonym	pombase
vta1	pombase:SPAC13F5.04c	vta1	rdfs:label	pombase
mpd1	pombase:SPAC13F5.05	mpd1	rdfs:label	pombase
Exo5	pombase:SPAC13F5.06c	sec10	oboInOwl:hasRelatedSynonym	pombase
sec10	pombase:SPAC13F5.06c	sec10	rdfs:label	pombase
hpz2	pombase:SPAC13F5.07c	hpz2	rdfs:label	pombase
SPAC5H10.14c	pombase:SPAC13G6.01c	rad8	oboInOwl:hasRelatedSynonym	pombase
rad8	pombase:SPAC13G6.01c	rad8	rdfs:label	pombase
rps1-1	pombase:SPAC13G6.02c	rps101	oboInOwl:hasRelatedSynonym	pombase
rps3a-1	pombase:SPAC13G6.02c	rps101	oboInOwl:hasRelatedSynonym	pombase
rps101	pombase:SPAC13G6.02c	rps101	rdfs:label	pombase
gpi7	pombase:SPAC13G6.03	gpi7	rdfs:label	pombase
tim8	pombase:SPAC13G6.04	tim8	rdfs:label	pombase
trs33	pombase:SPAC13G6.05c	trs33	rdfs:label	pombase
gcv2	pombase:SPAC13G6.06c	gcv2	rdfs:label	pombase
rps6-1	pombase:SPAC13G6.07c	rps601	oboInOwl:hasRelatedSynonym	pombase
p27	pombase:SPAC13G6.07c	rps601	oboInOwl:hasRelatedSynonym	pombase
rps6	pombase:SPAC13G6.07c	rps601	oboInOwl:hasRelatedSynonym	pombase
rps601	pombase:SPAC13G6.07c	rps601	rdfs:label	pombase
fzr2	pombase:SPAC13G6.08	fzr2	rdfs:label	pombase
tsr4	pombase:SPAC13G6.09	tsr402	oboInOwl:hasRelatedSynonym	pombase
tsr402	pombase:SPAC13G6.09	tsr402	rdfs:label	pombase
asl1	pombase:SPAC13G6.10c	asl1	rdfs:label	pombase
erg12	pombase:SPAC13G6.11c	erg12	rdfs:label	pombase
SPAC24B11.01c	pombase:SPAC13G6.12c	chs1	oboInOwl:hasRelatedSynonym	pombase
chs1	pombase:SPAC13G6.12c	chs1	rdfs:label	pombase
SPAC24B11.02	pombase:SPAC13G6.13		oboInOwl:hasRelatedSynonym	pombase
SPAC24B11.03	pombase:SPAC13G6.14	aps1	oboInOwl:hasRelatedSynonym	pombase
stw1	pombase:SPAC13G6.14	aps1	oboInOwl:hasRelatedSynonym	pombase
aps1	pombase:SPAC13G6.14	aps1	rdfs:label	pombase
SPAC24B11.04c	pombase:SPAC13G6.15c	rcn1	oboInOwl:hasRelatedSynonym	pombase
rcn1	pombase:SPAC13G6.15c	rcn1	rdfs:label	pombase
